profile,profile_id,snr_db,decoder,true_error_weight,block_error,bit_errors,queries,elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,stage
C,1,-4.0,nsgrand,31,1,31,1799,70.52529900101945,1,18,0,5,5.2524344937410206e-05,baseline_fail
C,1,-4.0,baseline,32,1,32,2499,58.22128301952034,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,32,1,32,1799,69.16372801060788,1,18,0,5,3.6777779314434156e-05,baseline_fail
C,1,-4.0,baseline,38,1,38,2499,54.779391997726634,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,38,1,38,1799,71.53740897774696,1,18,0,5,3.296220529591665e-05,baseline_fail
C,1,-4.0,baseline,18,1,18,2499,59.09558400162496,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,18,1,18,1799,68.93756799399853,1,18,0,5,5.561294165090658e-05,baseline_fail
C,1,-4.0,baseline,24,1,24,2499,55.20558197167702,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,24,1,24,1799,71.52130900067277,1,18,0,5,4.333808465162292e-05,baseline_fail
C,1,-4.0,baseline,30,1,30,2499,54.61709198425524,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,30,1,30,1799,70.03461802378297,1,18,0,5,3.4975557355210185e-05,baseline_fail
C,1,-4.0,baseline,26,1,26,2499,55.17562199383974,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,26,1,26,1799,72.0865790208336,1,18,0,5,3.5345259675523266e-05,baseline_fail
C,1,-4.0,baseline,25,1,25,2499,55.333261989289895,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,25,1,25,1799,71.5764990018215,1,18,0,5,3.163105429848656e-05,baseline_fail
C,1,-4.0,baseline,21,1,21,2499,56.763372995192185,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,21,1,21,1799,69.12324801669456,1,18,0,5,3.611257852753624e-05,baseline_fail
C,1,-4.0,baseline,30,1,30,2499,56.12710298737511,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,30,1,30,1799,72.54284899681807,1,18,0,5,2.938237230409868e-05,baseline_fail
C,1,-4.0,baseline,31,1,31,2499,57.17748298775405,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,31,1,31,1799,70.12372801546007,1,18,0,5,4.6373505028896034e-05,baseline_fail
C,1,-4.0,baseline,22,1,22,2499,55.2662730042357,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,22,1,22,1799,71.10705800005235,1,18,0,5,3.797277167905122e-05,baseline_fail
C,1,-4.0,baseline,33,1,33,2499,54.79893201845698,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,33,1,33,1799,70.1666479872074,1,18,0,5,3.590396954677999e-05,baseline_fail
C,1,-4.0,baseline,27,1,27,2499,56.63088301662356,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,27,1,27,1799,72.27116901776753,1,18,0,5,3.438325802562758e-05,baseline_fail
C,1,-4.0,baseline,28,1,28,2499,56.0796830104664,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,28,1,28,1799,70.40826801676303,1,18,0,5,4.358402657089755e-05,baseline_fail
C,1,-4.0,baseline,18,1,18,2499,56.86445298488252,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,18,1,18,1799,68.89713800046593,1,18,0,5,5.69560143048875e-05,baseline_fail
